Price Date,States,Commodity,Modal Price (Rs./Quintal)
20 Apr 2017,Delhi,Apple,6156
20 Apr 2017,Delhi,Apple,7767
19 Apr 2017,Delhi,Apple,6031
19 Apr 2017,Delhi,Apple,6156
19 Apr 2017,Delhi,Apple,7767
18 Apr 2017,Delhi,Apple,6031
18 Apr 2017,Delhi,Apple,6156
18 Apr 2017,Delhi,Apple,7767
17 Apr 2017,Delhi,Apple,6115
17 Apr 2017,Delhi,Apple,6344
17 Apr 2017,Delhi,Apple,7767
15 Apr 2017,Delhi,Apple,6219
15 Apr 2017,Delhi,Apple,6750
15 Apr 2017,Delhi,Apple,7767
14 Apr 2017,Delhi,Apple,5565
14 Apr 2017,Delhi,Apple,6083
14 Apr 2017,Delhi,Apple,5565
13 Apr 2017,Delhi,Apple,5565
13 Apr 2017,Delhi,Apple,7767
12 Apr 2017,Delhi,Apple,7767
11 Apr 2017,Delhi,Apple,7767
10 Apr 2017,Delhi,Apple,7767
08 Apr 2017,Delhi,Apple,7767
07 Apr 2017,Delhi,Apple,7767
06 Apr 2017,Delhi,Apple,7767
05 Apr 2017,Delhi,Apple,7767
04 Apr 2017,Delhi,Apple,7767
03 Apr 2017,Delhi,Apple,7767
01 Apr 2017,Delhi,Apple,5806
01 Apr 2017,Delhi,Apple,6719
01 Apr 2017,Delhi,Apple,7767
31 Mar 2017,Delhi,Apple,5806
31 Mar 2017,Delhi,Apple,6719
31 Mar 2017,Delhi,Apple,7767
30 Mar 2017,Delhi,Apple,5778
30 Mar 2017,Delhi,Apple,6719
30 Mar 2017,Delhi,Apple,7767
29 Mar 2017,Delhi,Apple,5694
29 Mar 2017,Delhi,Apple,6719
29 Mar 2017,Delhi,Apple,7767
28 Mar 2017,Delhi,Apple,5750
28 Mar 2017,Delhi,Apple,6719
28 Mar 2017,Delhi,Apple,7767
27 Mar 2017,Delhi,Apple,5819
27 Mar 2017,Delhi,Apple,6719
27 Mar 2017,Delhi,Apple,7767
25 Mar 2017,Delhi,Apple,5635
25 Mar 2017,Delhi,Apple,6719
25 Mar 2017,Delhi,Apple,7667
24 Mar 2017,Delhi,Apple,6008
24 Mar 2017,Delhi,Apple,7031
24 Mar 2017,Delhi,Apple,7833
23 Mar 2017,Delhi,Apple,6125
23 Mar 2017,Delhi,Apple,7031
23 Mar 2017,Delhi,Apple,7833
22 Mar 2017,Delhi,Apple,6203
22 Mar 2017,Delhi,Apple,7328
22 Mar 2017,Delhi,Apple,8583
21 Mar 2017,Delhi,Apple,6266
21 Mar 2017,Delhi,Apple,7328
21 Mar 2017,Delhi,Apple,8583
20 Mar 2017,Delhi,Apple,6266
20 Mar 2017,Delhi,Apple,8583
18 Mar 2017,Delhi,Apple,6605
18 Mar 2017,Delhi,Apple,8667
17 Mar 2017,Delhi,Apple,6598
17 Mar 2017,Delhi,Apple,8667
16 Mar 2017,Delhi,Apple,6258
16 Mar 2017,Delhi,Apple,6500
15 Mar 2017,Delhi,Apple,6795
15 Mar 2017,Delhi,Apple,5688
15 Mar 2017,Delhi,Apple,6500
14 Mar 2017,Delhi,Apple,6795
14 Mar 2017,Delhi,Apple,5688
14 Mar 2017,Delhi,Apple,6500
11 Mar 2017,Delhi,Apple,6781
11 Mar 2017,Delhi,Apple,5688
11 Mar 2017,Delhi,Apple,6500
10 Mar 2017,Delhi,Apple,5688
10 Mar 2017,Delhi,Apple,6500
09 Mar 2017,Delhi,Apple,6661
09 Mar 2017,Delhi,Apple,5425
09 Mar 2017,Delhi,Apple,6150
08 Mar 2017,Delhi,Apple,6661
08 Mar 2017,Delhi,Apple,5425
08 Mar 2017,Delhi,Apple,6150
07 Mar 2017,Delhi,Apple,6580
07 Mar 2017,Delhi,Apple,4900
07 Mar 2017,Delhi,Apple,5867
06 Mar 2017,Delhi,Apple,5759
06 Mar 2017,Delhi,Apple,5133
06 Mar 2017,Delhi,Apple,5867
04 Mar 2017,Delhi,Apple,4982
04 Mar 2017,Delhi,Apple,5258
04 Mar 2017,Delhi,Apple,5867
03 Mar 2017,Delhi,Apple,4530
03 Mar 2017,Delhi,Apple,5300
03 Mar 2017,Delhi,Apple,6333
02 Mar 2017,Delhi,Apple,4905
02 Mar 2017,Delhi,Apple,5456
02 Mar 2017,Delhi,Apple,6333
01 Mar 2017,Delhi,Apple,4702
01 Mar 2017,Delhi,Apple,5600
01 Mar 2017,Delhi,Apple,6333
28 Feb 2017,Delhi,Apple,5550
28 Feb 2017,Delhi,Apple,6333
27 Feb 2017,Delhi,Apple,5550
27 Feb 2017,Delhi,Apple,6333
25 Feb 2017,Delhi,Apple,5550
25 Feb 2017,Delhi,Apple,6333
24 Feb 2017,Delhi,Apple,5363
24 Feb 2017,Delhi,Apple,6333
23 Feb 2017,Delhi,Apple,5363
23 Feb 2017,Delhi,Apple,6333
22 Feb 2017,Delhi,Apple,5363
22 Feb 2017,Delhi,Apple,6333
21 Feb 2017,Delhi,Apple,5963
21 Feb 2017,Delhi,Apple,6333
20 Feb 2017,Delhi,Apple,6063
20 Feb 2017,Delhi,Apple,6333
18 Feb 2017,Delhi,Apple,5662
18 Feb 2017,Delhi,Apple,5813
18 Feb 2017,Delhi,Apple,6317
17 Feb 2017,Delhi,Apple,5662
17 Feb 2017,Delhi,Apple,5813
17 Feb 2017,Delhi,Apple,6317
16 Feb 2017,Delhi,Apple,5529
16 Feb 2017,Delhi,Apple,5750
16 Feb 2017,Delhi,Apple,6317
15 Feb 2017,Delhi,Apple,5529
15 Feb 2017,Delhi,Apple,5750
15 Feb 2017,Delhi,Apple,6317
14 Feb 2017,Delhi,Apple,5529
14 Feb 2017,Delhi,Apple,5263
14 Feb 2017,Delhi,Apple,6317
13 Feb 2017,Delhi,Apple,5476
13 Feb 2017,Delhi,Apple,5263
13 Feb 2017,Delhi,Apple,6317
11 Feb 2017,Delhi,Apple,5644
11 Feb 2017,Delhi,Apple,5063
11 Feb 2017,Delhi,Apple,6317
10 Feb 2017,Delhi,Apple,5063
10 Feb 2017,Delhi,Apple,6317
09 Feb 2017,Delhi,Apple,5038
09 Feb 2017,Delhi,Apple,6317
08 Feb 2017,Delhi,Apple,5100
08 Feb 2017,Delhi,Apple,6317
07 Feb 2017,Delhi,Apple,4800
07 Feb 2017,Delhi,Apple,6317
06 Feb 2017,Delhi,Apple,4800
06 Feb 2017,Delhi,Apple,6317
04 Feb 2017,Delhi,Apple,4800
04 Feb 2017,Delhi,Apple,6317
03 Feb 2017,Delhi,Apple,6317
02 Feb 2017,Delhi,Apple,6317
01 Feb 2017,Delhi,Apple,4800
01 Feb 2017,Delhi,Apple,6317
31 Jan 2017,Delhi,Apple,4800
31 Jan 2017,Delhi,Apple,6317
30 Jan 2017,Delhi,Apple,4800
30 Jan 2017,Delhi,Apple,6317
28 Jan 2017,Delhi,Apple,4800
28 Jan 2017,Delhi,Apple,6317
27 Jan 2017,Delhi,Apple,3750
27 Jan 2017,Delhi,Apple,4800
27 Jan 2017,Delhi,Apple,6358
25 Jan 2017,Delhi,Apple,3750
25 Jan 2017,Delhi,Apple,4800
25 Jan 2017,Delhi,Apple,6192
24 Jan 2017,Delhi,Apple,3750
24 Jan 2017,Delhi,Apple,4800
24 Jan 2017,Delhi,Apple,6192
23 Jan 2017,Delhi,Apple,3750
23 Jan 2017,Delhi,Apple,4850
23 Jan 2017,Delhi,Apple,6192
21 Jan 2017,Delhi,Apple,3750
21 Jan 2017,Delhi,Apple,4750
21 Jan 2017,Delhi,Apple,6233
20 Jan 2017,Delhi,Apple,3750
20 Jan 2017,Delhi,Apple,4750
20 Jan 2017,Delhi,Apple,6233
19 Jan 2017,Delhi,Apple,3750
19 Jan 2017,Delhi,Apple,4750
19 Jan 2017,Delhi,Apple,6233
18 Jan 2017,Delhi,Apple,3750
18 Jan 2017,Delhi,Apple,4750
18 Jan 2017,Delhi,Apple,6233
17 Jan 2017,Delhi,Apple,3750
17 Jan 2017,Delhi,Apple,4750
17 Jan 2017,Delhi,Apple,6067
16 Jan 2017,Delhi,Apple,3750
16 Jan 2017,Delhi,Apple,4750
16 Jan 2017,Delhi,Apple,6067
14 Jan 2017,Delhi,Apple,3625
14 Jan 2017,Delhi,Apple,4750
14 Jan 2017,Delhi,Apple,6067
13 Jan 2017,Delhi,Apple,3625
13 Jan 2017,Delhi,Apple,4750
13 Jan 2017,Delhi,Apple,6067
12 Jan 2017,Delhi,Apple,3625
12 Jan 2017,Delhi,Apple,4725
12 Jan 2017,Delhi,Apple,6067
11 Jan 2017,Delhi,Apple,3625
11 Jan 2017,Delhi,Apple,4713
11 Jan 2017,Delhi,Apple,6067
10 Jan 2017,Delhi,Apple,3625
10 Jan 2017,Delhi,Apple,4763
10 Jan 2017,Delhi,Apple,5519
09 Jan 2017,Delhi,Apple,3625
09 Jan 2017,Delhi,Apple,4800
09 Jan 2017,Delhi,Apple,6150
07 Jan 2017,Delhi,Apple,3625
07 Jan 2017,Delhi,Apple,4675
07 Jan 2017,Delhi,Apple,8000
07 Jan 2017,Delhi,Apple,6108
06 Jan 2017,Delhi,Apple,3775
06 Jan 2017,Delhi,Apple,4700
06 Jan 2017,Delhi,Apple,8000
06 Jan 2017,Delhi,Apple,6108
05 Jan 2017,Delhi,Apple,3775
05 Jan 2017,Delhi,Apple,4700
05 Jan 2017,Delhi,Apple,8000
05 Jan 2017,Delhi,Apple,6125
04 Jan 2017,Delhi,Apple,3775
04 Jan 2017,Delhi,Apple,4700
04 Jan 2017,Delhi,Apple,8000
04 Jan 2017,Delhi,Apple,6125
03 Jan 2017,Delhi,Apple,3775
03 Jan 2017,Delhi,Apple,4600
03 Jan 2017,Delhi,Apple,8250
03 Jan 2017,Delhi,Apple,6158
02 Jan 2017,Delhi,Apple,3775
02 Jan 2017,Delhi,Apple,4600
02 Jan 2017,Delhi,Apple,6158
31 Dec 2016,Delhi,Apple,3775
31 Dec 2016,Delhi,Apple,4600
31 Dec 2016,Delhi,Apple,6158
30 Dec 2016,Delhi,Apple,3775
30 Dec 2016,Delhi,Apple,4600
30 Dec 2016,Delhi,Apple,6125
29 Dec 2016,Delhi,Apple,3775
29 Dec 2016,Delhi,Apple,4575
29 Dec 2016,Delhi,Apple,7000
29 Dec 2016,Delhi,Apple,6042
28 Dec 2016,Delhi,Apple,3900
28 Dec 2016,Delhi,Apple,4575
28 Dec 2016,Delhi,Apple,7000
28 Dec 2016,Delhi,Apple,6392
27 Dec 2016,Delhi,Apple,3900
27 Dec 2016,Delhi,Apple,4575
27 Dec 2016,Delhi,Apple,7000
27 Dec 2016,Delhi,Apple,6408
26 Dec 2016,Delhi,Apple,3900
26 Dec 2016,Delhi,Apple,4575
26 Dec 2016,Delhi,Apple,7000
26 Dec 2016,Delhi,Apple,6367
24 Dec 2016,Delhi,Apple,3950
24 Dec 2016,Delhi,Apple,4613
24 Dec 2016,Delhi,Apple,7000
24 Dec 2016,Delhi,Apple,6283
23 Dec 2016,Delhi,Apple,3950
23 Dec 2016,Delhi,Apple,4450
23 Dec 2016,Delhi,Apple,7000
23 Dec 2016,Delhi,Apple,6225
22 Dec 2016,Delhi,Apple,3950
22 Dec 2016,Delhi,Apple,4450
22 Dec 2016,Delhi,Apple,7000
22 Dec 2016,Delhi,Apple,5656
21 Dec 2016,Delhi,Apple,3950
21 Dec 2016,Delhi,Apple,4500
21 Dec 2016,Delhi,Apple,7000
21 Dec 2016,Delhi,Apple,6417
20 Dec 2016,Delhi,Apple,4500
20 Dec 2016,Delhi,Apple,4500
20 Dec 2016,Delhi,Apple,7000
20 Dec 2016,Delhi,Apple,6442
19 Dec 2016,Delhi,Apple,4500
19 Dec 2016,Delhi,Apple,4500
19 Dec 2016,Delhi,Apple,7000
19 Dec 2016,Delhi,Apple,6442
17 Dec 2016,Delhi,Apple,4500
17 Dec 2016,Delhi,Apple,4500
17 Dec 2016,Delhi,Apple,6442
16 Dec 2016,Delhi,Apple,4500
16 Dec 2016,Delhi,Apple,4500
16 Dec 2016,Delhi,Apple,6442
15 Dec 2016,Delhi,Apple,4500
15 Dec 2016,Delhi,Apple,4500
15 Dec 2016,Delhi,Apple,7000
15 Dec 2016,Delhi,Apple,6433
14 Dec 2016,Delhi,Apple,4500
14 Dec 2016,Delhi,Apple,4500
14 Dec 2016,Delhi,Apple,7000
14 Dec 2016,Delhi,Apple,6433
13 Dec 2016,Delhi,Apple,4500
13 Dec 2016,Delhi,Apple,4488
13 Dec 2016,Delhi,Apple,7000
13 Dec 2016,Delhi,Apple,6467
11 Dec 2016,Delhi,Apple,4500
11 Dec 2016,Delhi,Apple,4488
11 Dec 2016,Delhi,Apple,7000
11 Dec 2016,Delhi,Apple,6467
10 Dec 2016,Delhi,Apple,4500
10 Dec 2016,Delhi,Apple,4488
10 Dec 2016,Delhi,Apple,7000
10 Dec 2016,Delhi,Apple,6467
09 Dec 2016,Delhi,Apple,4500
09 Dec 2016,Delhi,Apple,4488
09 Dec 2016,Delhi,Apple,6583
09 Dec 2016,Delhi,Apple,6467
08 Dec 2016,Delhi,Apple,4500
08 Dec 2016,Delhi,Apple,4488
08 Dec 2016,Delhi,Apple,6583
08 Dec 2016,Delhi,Apple,6467
07 Dec 2016,Delhi,Apple,4500
07 Dec 2016,Delhi,Apple,4288
07 Dec 2016,Delhi,Apple,6500
07 Dec 2016,Delhi,Apple,6417
06 Dec 2016,Delhi,Apple,4500
06 Dec 2016,Delhi,Apple,4288
06 Dec 2016,Delhi,Apple,6500
06 Dec 2016,Delhi,Apple,6417
05 Dec 2016,Delhi,Apple,4500
05 Dec 2016,Delhi,Apple,4288
05 Dec 2016,Delhi,Apple,6500
05 Dec 2016,Delhi,Apple,6383
03 Dec 2016,Delhi,Apple,4500
03 Dec 2016,Delhi,Apple,4991
03 Dec 2016,Delhi,Apple,6500
03 Dec 2016,Delhi,Apple,6383
02 Dec 2016,Delhi,Apple,4500
02 Dec 2016,Delhi,Apple,4991
02 Dec 2016,Delhi,Apple,6500
02 Dec 2016,Delhi,Apple,6508
01 Dec 2016,Delhi,Apple,4500
01 Dec 2016,Delhi,Apple,4955
01 Dec 2016,Delhi,Apple,6500
01 Dec 2016,Delhi,Apple,6508
30 Nov 2016,Delhi,Apple,4723
30 Nov 2016,Delhi,Apple,3650
30 Nov 2016,Delhi,Apple,4328
30 Nov 2016,Delhi,Apple,6500
30 Nov 2016,Delhi,Apple,6308
29 Nov 2016,Delhi,Apple,4516
29 Nov 2016,Delhi,Apple,3650
29 Nov 2016,Delhi,Apple,4238
29 Nov 2016,Delhi,Apple,6583
29 Nov 2016,Delhi,Apple,6183
28 Nov 2016,Delhi,Apple,4555
28 Nov 2016,Delhi,Apple,3720
28 Nov 2016,Delhi,Apple,4238
28 Nov 2016,Delhi,Apple,6583
28 Nov 2016,Delhi,Apple,6183
26 Nov 2016,Delhi,Apple,4391
26 Nov 2016,Delhi,Apple,3720
26 Nov 2016,Delhi,Apple,4238
26 Nov 2016,Delhi,Apple,6583
26 Nov 2016,Delhi,Apple,6183
25 Nov 2016,Delhi,Apple,4375
25 Nov 2016,Delhi,Apple,3720
25 Nov 2016,Delhi,Apple,4138
25 Nov 2016,Delhi,Apple,6583
25 Nov 2016,Delhi,Apple,6183
24 Nov 2016,Delhi,Apple,4391
24 Nov 2016,Delhi,Apple,3720
24 Nov 2016,Delhi,Apple,3988
24 Nov 2016,Delhi,Apple,6225
24 Nov 2016,Delhi,Apple,6058
23 Nov 2016,Delhi,Apple,4172
23 Nov 2016,Delhi,Apple,3720
23 Nov 2016,Delhi,Apple,3938
23 Nov 2016,Delhi,Apple,6350
23 Nov 2016,Delhi,Apple,6058
22 Nov 2016,Delhi,Apple,4172
22 Nov 2016,Delhi,Apple,3720
22 Nov 2016,Delhi,Apple,3988
22 Nov 2016,Delhi,Apple,6350
22 Nov 2016,Delhi,Apple,3988
21 Nov 2016,Delhi,Apple,4156
21 Nov 2016,Delhi,Apple,3720
21 Nov 2016,Delhi,Apple,3988
21 Nov 2016,Delhi,Apple,5975
19 Nov 2016,Delhi,Apple,4113
19 Nov 2016,Delhi,Apple,3720
19 Nov 2016,Delhi,Apple,3963
19 Nov 2016,Delhi,Apple,6267
19 Nov 2016,Delhi,Apple,5958
17 Nov 2016,Delhi,Apple,4184
17 Nov 2016,Delhi,Apple,3720
17 Nov 2016,Delhi,Apple,3838
17 Nov 2016,Delhi,Apple,6267
17 Nov 2016,Delhi,Apple,5958
16 Nov 2016,Delhi,Apple,4184
16 Nov 2016,Delhi,Apple,3720
16 Nov 2016,Delhi,Apple,3838
16 Nov 2016,Delhi,Apple,6267
16 Nov 2016,Delhi,Apple,5958
15 Nov 2016,Delhi,Apple,3720
15 Nov 2016,Delhi,Apple,3838
15 Nov 2016,Delhi,Apple,6267
15 Nov 2016,Delhi,Apple,5958
14 Nov 2016,Delhi,Apple,3720
14 Nov 2016,Delhi,Apple,3838
14 Nov 2016,Delhi,Apple,6267
14 Nov 2016,Delhi,Apple,5859
12 Nov 2016,Delhi,Apple,3720
12 Nov 2016,Delhi,Apple,3838
12 Nov 2016,Delhi,Apple,6558
12 Nov 2016,Delhi,Apple,6033
11 Nov 2016,Delhi,Apple,3838
10 Nov 2016,Delhi,Apple,4305
10 Nov 2016,Delhi,Apple,3720
10 Nov 2016,Delhi,Apple,3838
10 Nov 2016,Delhi,Apple,6475
10 Nov 2016,Delhi,Apple,5992
09 Nov 2016,Delhi,Apple,4305
09 Nov 2016,Delhi,Apple,3720
09 Nov 2016,Delhi,Apple,4265
09 Nov 2016,Delhi,Apple,6475
09 Nov 2016,Delhi,Apple,6075
08 Nov 2016,Delhi,Apple,4305
08 Nov 2016,Delhi,Apple,3720
08 Nov 2016,Delhi,Apple,4265
08 Nov 2016,Delhi,Apple,6475
08 Nov 2016,Delhi,Apple,6075
07 Nov 2016,Delhi,Apple,4305
07 Nov 2016,Delhi,Apple,3720
07 Nov 2016,Delhi,Apple,4328
07 Nov 2016,Delhi,Apple,6558
07 Nov 2016,Delhi,Apple,6075
05 Nov 2016,Delhi,Apple,4305
05 Nov 2016,Delhi,Apple,3720
05 Nov 2016,Delhi,Apple,4328
05 Nov 2016,Delhi,Apple,6558
05 Nov 2016,Delhi,Apple,6075
04 Nov 2016,Delhi,Apple,4285
04 Nov 2016,Delhi,Apple,3720
04 Nov 2016,Delhi,Apple,4140
04 Nov 2016,Delhi,Apple,6225
04 Nov 2016,Delhi,Apple,4140
03 Nov 2016,Delhi,Apple,4285
03 Nov 2016,Delhi,Apple,3720
03 Nov 2016,Delhi,Apple,4940
03 Nov 2016,Delhi,Apple,6225
03 Nov 2016,Delhi,Apple,4940
02 Nov 2016,Delhi,Apple,4145
02 Nov 2016,Delhi,Apple,3720
02 Nov 2016,Delhi,Apple,4940
02 Nov 2016,Delhi,Apple,6142
02 Nov 2016,Delhi,Apple,5958
01 Nov 2016,Delhi,Apple,4055
01 Nov 2016,Delhi,Apple,3720
01 Nov 2016,Delhi,Apple,4790
01 Nov 2016,Delhi,Apple,3970
01 Nov 2016,Delhi,Apple,5958
31 Oct 2016,Delhi,Apple,3850
31 Oct 2016,Delhi,Apple,4940
31 Oct 2016,Delhi,Apple,4120
31 Oct 2016,Delhi,Apple,6475
31 Oct 2016,Delhi,Apple,4940
29 Oct 2016,Delhi,Apple,4821
29 Oct 2016,Delhi,Apple,4940
29 Oct 2016,Delhi,Apple,4120
29 Oct 2016,Delhi,Apple,6475
29 Oct 2016,Delhi,Apple,4940
28 Oct 2016,Delhi,Apple,3850
28 Oct 2016,Delhi,Apple,4940
28 Oct 2016,Delhi,Apple,4120
28 Oct 2016,Delhi,Apple,6475
28 Oct 2016,Delhi,Apple,4940
27 Oct 2016,Delhi,Apple,3870
27 Oct 2016,Delhi,Apple,4940
27 Oct 2016,Delhi,Apple,4120
27 Oct 2016,Delhi,Apple,6292
26 Oct 2016,Delhi,Apple,3940
26 Oct 2016,Delhi,Apple,4940
26 Oct 2016,Delhi,Apple,4250
26 Oct 2016,Delhi,Apple,6833
26 Oct 2016,Delhi,Apple,6458
25 Oct 2016,Delhi,Apple,3940
25 Oct 2016,Delhi,Apple,4970
25 Oct 2016,Delhi,Apple,4250
25 Oct 2016,Delhi,Apple,6833
25 Oct 2016,Delhi,Apple,6542
24 Oct 2016,Delhi,Apple,3970
24 Oct 2016,Delhi,Apple,4300
24 Oct 2016,Delhi,Apple,6833
24 Oct 2016,Delhi,Apple,4105
22 Oct 2016,Delhi,Apple,4359
22 Oct 2016,Delhi,Apple,4000
22 Oct 2016,Delhi,Apple,4300
22 Oct 2016,Delhi,Apple,6683
22 Oct 2016,Delhi,Apple,6600
21 Oct 2016,Delhi,Apple,4359
21 Oct 2016,Delhi,Apple,4000
21 Oct 2016,Delhi,Apple,4300
21 Oct 2016,Delhi,Apple,6683
21 Oct 2016,Delhi,Apple,6600
20 Oct 2016,Delhi,Apple,4379
20 Oct 2016,Delhi,Apple,4000
20 Oct 2016,Delhi,Apple,4300
20 Oct 2016,Delhi,Apple,6683
20 Oct 2016,Delhi,Apple,6600
19 Oct 2016,Delhi,Apple,4270
19 Oct 2016,Delhi,Apple,4000
19 Oct 2016,Delhi,Apple,4300
19 Oct 2016,Delhi,Apple,5056
18 Oct 2016,Delhi,Apple,4281
18 Oct 2016,Delhi,Apple,4000
18 Oct 2016,Delhi,Apple,4300
18 Oct 2016,Delhi,Apple,6600
18 Oct 2016,Delhi,Apple,6417
17 Oct 2016,Delhi,Apple,4359
17 Oct 2016,Delhi,Apple,4000
17 Oct 2016,Delhi,Apple,4300
17 Oct 2016,Delhi,Apple,6600
17 Oct 2016,Delhi,Apple,6417
15 Oct 2016,Delhi,Apple,4344
15 Oct 2016,Delhi,Apple,4000
15 Oct 2016,Delhi,Apple,4300
15 Oct 2016,Delhi,Apple,6583
15 Oct 2016,Delhi,Apple,6375
14 Oct 2016,Delhi,Apple,4324
14 Oct 2016,Delhi,Apple,4000
14 Oct 2016,Delhi,Apple,4300
14 Oct 2016,Delhi,Apple,6542
14 Oct 2016,Delhi,Apple,6375
13 Oct 2016,Delhi,Apple,4281
13 Oct 2016,Delhi,Apple,4000
13 Oct 2016,Delhi,Apple,4300
13 Oct 2016,Delhi,Apple,6542
13 Oct 2016,Delhi,Apple,6333
12 Oct 2016,Delhi,Apple,4285
12 Oct 2016,Delhi,Apple,4000
12 Oct 2016,Delhi,Apple,4200
12 Oct 2016,Delhi,Apple,6583
12 Oct 2016,Delhi,Apple,6333
11 Oct 2016,Delhi,Apple,4285
11 Oct 2016,Delhi,Apple,4000
11 Oct 2016,Delhi,Apple,4450
11 Oct 2016,Delhi,Apple,6083
11 Oct 2016,Delhi,Apple,6333
10 Oct 2016,Delhi,Apple,4242
10 Oct 2016,Delhi,Apple,4000
10 Oct 2016,Delhi,Apple,4400
10 Oct 2016,Delhi,Apple,6083
10 Oct 2016,Delhi,Apple,6333
08 Oct 2016,Delhi,Apple,3520
08 Oct 2016,Delhi,Apple,4000
08 Oct 2016,Delhi,Apple,4400
08 Oct 2016,Delhi,Apple,6000
08 Oct 2016,Delhi,Apple,6333
06 Oct 2016,Delhi,Apple,3520
06 Oct 2016,Delhi,Apple,4000
06 Oct 2016,Delhi,Apple,4400
06 Oct 2016,Delhi,Apple,6083
06 Oct 2016,Delhi,Apple,6333
05 Oct 2016,Delhi,Apple,3516
05 Oct 2016,Delhi,Apple,4000
05 Oct 2016,Delhi,Apple,4400
05 Oct 2016,Delhi,Apple,6292
05 Oct 2016,Delhi,Apple,4984
04 Oct 2016,Delhi,Apple,3525
04 Oct 2016,Delhi,Apple,4000
04 Oct 2016,Delhi,Apple,4400
04 Oct 2016,Delhi,Apple,6000
04 Oct 2016,Delhi,Apple,6292
03 Oct 2016,Delhi,Apple,3584
03 Oct 2016,Delhi,Apple,4000
03 Oct 2016,Delhi,Apple,4400
03 Oct 2016,Delhi,Apple,6133
03 Oct 2016,Delhi,Apple,6458
01 Oct 2016,Delhi,Apple,3045
01 Oct 2016,Delhi,Apple,4000
01 Oct 2016,Delhi,Apple,4400
01 Oct 2016,Delhi,Apple,6133
01 Oct 2016,Delhi,Apple,4698
30 Sep 2016,Delhi,Apple,3620
30 Sep 2016,Delhi,Apple,4000
30 Sep 2016,Delhi,Apple,4450
30 Sep 2016,Delhi,Apple,6133
30 Sep 2016,Delhi,Apple,6792
29 Sep 2016,Delhi,Apple,3620
29 Sep 2016,Delhi,Apple,3950
29 Sep 2016,Delhi,Apple,5344
29 Sep 2016,Delhi,Apple,4500
29 Sep 2016,Delhi,Apple,6467
28 Sep 2016,Delhi,Apple,3672
28 Sep 2016,Delhi,Apple,4250
28 Sep 2016,Delhi,Apple,5396
28 Sep 2016,Delhi,Apple,4700
28 Sep 2016,Delhi,Apple,6300
28 Sep 2016,Delhi,Apple,7083
27 Sep 2016,Delhi,Apple,4375
27 Sep 2016,Delhi,Apple,4450
27 Sep 2016,Delhi,Apple,6313
27 Sep 2016,Delhi,Apple,4700
27 Sep 2016,Delhi,Apple,6300
27 Sep 2016,Delhi,Apple,7167
26 Sep 2016,Delhi,Apple,4688
26 Sep 2016,Delhi,Apple,4550
26 Sep 2016,Delhi,Apple,6313
26 Sep 2016,Delhi,Apple,4700
26 Sep 2016,Delhi,Apple,7000
26 Sep 2016,Delhi,Apple,7250
24 Sep 2016,Delhi,Apple,4688
24 Sep 2016,Delhi,Apple,4550
24 Sep 2016,Delhi,Apple,6313
24 Sep 2016,Delhi,Apple,4700
24 Sep 2016,Delhi,Apple,7000
24 Sep 2016,Delhi,Apple,7250
23 Sep 2016,Delhi,Apple,6313
23 Sep 2016,Delhi,Apple,4850
22 Sep 2016,Delhi,Apple,4688
22 Sep 2016,Delhi,Apple,4650
22 Sep 2016,Delhi,Apple,6438
22 Sep 2016,Delhi,Apple,4850
22 Sep 2016,Delhi,Apple,7000
22 Sep 2016,Delhi,Apple,5781
21 Sep 2016,Delhi,Apple,6604
21 Sep 2016,Delhi,Apple,4850
20 Sep 2016,Delhi,Apple,4688
20 Sep 2016,Delhi,Apple,4650
20 Sep 2016,Delhi,Apple,6417
20 Sep 2016,Delhi,Apple,4850
20 Sep 2016,Delhi,Apple,7000
20 Sep 2016,Delhi,Apple,7500
19 Sep 2016,Delhi,Apple,4688
19 Sep 2016,Delhi,Apple,4650
19 Sep 2016,Delhi,Apple,6417
19 Sep 2016,Delhi,Apple,4950
19 Sep 2016,Delhi,Apple,7167
19 Sep 2016,Delhi,Apple,7667
17 Sep 2016,Delhi,Apple,5104
17 Sep 2016,Delhi,Apple,4650
17 Sep 2016,Delhi,Apple,6521
17 Sep 2016,Delhi,Apple,4950
17 Sep 2016,Delhi,Apple,7500
17 Sep 2016,Delhi,Apple,7750
16 Sep 2016,Delhi,Apple,4792
16 Sep 2016,Delhi,Apple,4650
16 Sep 2016,Delhi,Apple,6521
16 Sep 2016,Delhi,Apple,4950
16 Sep 2016,Delhi,Apple,7333
16 Sep 2016,Delhi,Apple,7750
15 Sep 2016,Delhi,Apple,4792
15 Sep 2016,Delhi,Apple,4650
15 Sep 2016,Delhi,Apple,6521
15 Sep 2016,Delhi,Apple,4950
15 Sep 2016,Delhi,Apple,7333
15 Sep 2016,Delhi,Apple,7750
14 Sep 2016,Delhi,Apple,6521
14 Sep 2016,Delhi,Apple,4850
13 Sep 2016,Delhi,Apple,4792
13 Sep 2016,Delhi,Apple,4500
13 Sep 2016,Delhi,Apple,6521
13 Sep 2016,Delhi,Apple,4850
13 Sep 2016,Delhi,Apple,7333
13 Sep 2016,Delhi,Apple,7625
12 Sep 2016,Delhi,Apple,5000
12 Sep 2016,Delhi,Apple,4500
12 Sep 2016,Delhi,Apple,6552
12 Sep 2016,Delhi,Apple,4900
12 Sep 2016,Delhi,Apple,4900
12 Sep 2016,Delhi,Apple,5766
